"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,53277057.968161,,
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,46632489.829063,,
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,43768115.469737,,
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,35340819.4648,,
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_EXP","II.G.1. Management expenditures","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,204813.18128701,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,262384.29018005,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,34616196.777,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,45027.020382447,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,7550687.2881938,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,7150734.6901558,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,3099431.6460442,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,3072851.1561813,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,5797161.1944276,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,2224621.1041697,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,1727038.9035178,,
"BRA","Brazil","GSMNG_ENF","II.G.3. Enforcement expenditures","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3904931.2480455,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,171839142.5473,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,27762729.828234,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,32605650.770984,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,25051738.725308,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,18784292.692492,,
"BRA","Brazil","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,0,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,444721.92666989,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,343386.09336466,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3487976.8964426,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,8591273.9135086,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2446743.4018589,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2899030.0970599,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2862799.7913081,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,5340847.4726328,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,3735167.5316224,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,3895249.2626882,,
"CHL","Chile","IFINP","I.A. Transfers based on input use","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,3689615.7185749,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,444721.92666989,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,343386.09336466,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3487976.8964426,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,8591273.9135086,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2446743.4018589,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2899030.0970599,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2862799.7913081,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,5340847.4726328,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,3735167.5316224,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,3895249.2626882,,
"CHL","Chile","IFINP_FIX","I.A.2. Transfers based on fixed capital formation","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,3689615.7185749,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,444721.92666989,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,343386.09336466,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3487976.8964426,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,8591273.9135086,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2446743.4018589,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2899030.0970599,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2862799.7913081,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,5340847.4726328,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,3735167.5316224,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,3895249.2626882,,
"CHL","Chile","IFINP_FIX_M","I.A.2.2.Support to modernisation","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,3689615.7185749,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,2114586.0922434,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,991475.62981736,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,5340302.3062578,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,1560526.3349277,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,1216712.4651989,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,5213791.5420528,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,7945422.3452072,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,7278942.9068992,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,7246424.3555826,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,2376694.5868844,,
"CHL","Chile","GSINF","II.B. Provision of infrastructure","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,454848.79080736,,
"CHL","Chile","GSINF_ACC","II.B.2. Subsidized access to infrastructure","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,454848.79080736,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,5694519.1677338,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,6134613.2438689,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,4040258.7671318,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,9378300.909698,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,5473366.0414166,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2674370.1654516,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,5504031.1766284,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,1620849.2080066,,
"CHL","Chile","GSMKG","II.C. Marketing and promotion","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,2957475.787158,,
